t/F:I/F:B/F:B_I0_T0/F:B_I0/F
553.347	12.802	0.553  0.007   -0.038
554.347	12.802	0.554  0.007   -0.038
555.374	12.802	0.553  0.007   -0.038
556.347	12.802	0.553  0.007   -0.038
557.347	12.802	0.554  0.007   -0.038
558.347	12.802	0.552  0.007   -0.038
559.347	12.802	0.553  0.007   -0.038
560.347	12.802	0.553  0.007   -0.038
561.347	12.802	0.553  0.007   -0.038
562.347	12.802	0.552  0.007   -0.038
563.347	12.802	0.553  0.007   -0.038
564.347	12.802	0.553  0.007   -0.038
565.347	12.802	0.554  0.007   -0.038
566.347	12.802	0.553  0.007   -0.038
567.347	12.802	0.553  0.007   -0.038
568.347	12.802	0.554  0.007   -0.038
569.347	12.802	0.553  0.007   -0.038
570.347	12.802	0.553  0.007   -0.038
571.347	12.802	0.554  0.007   -0.038
572.347	12.802	0.554  0.007   -0.038
573.347	12.802	0.552  0.007   -0.038
574.347	12.802	0.553  0.007   -0.038
575.347	12.802	0.553  0.007   -0.038
576.347	12.802	0.552  0.007   -0.038
577.347	12.802	0.554  0.007   -0.038
578.347	12.802	0.553  0.007   -0.038
579.347	12.802	0.554  0.007   -0.038
580.347	12.802	0.554  0.007   -0.038
581.347	12.802	0.553  0.007   -0.038
582.347	12.802	0.553  0.007   -0.038
583.347	12.802	0.554  0.007   -0.038
584.347	12.802	0.554  0.007   -0.038
585.347	12.802	0.554  0.007   -0.038
586.347	12.802	0.553  0.007   -0.038
587.347	12.802	0.554  0.007   -0.038
588.347	12.802	0.553  0.007   -0.038
589.347	12.802	0.554  0.007   -0.038
590.347	12.802	0.554  0.007   -0.038
591.347	12.802	0.553  0.007   -0.038
592.347	12.802	0.554  0.007   -0.038
593.358	12.802	0.554  0.007   -0.038
594.347	12.802	0.553  0.007   -0.038
595.347	12.802	0.553  0.007   -0.038
596.347	12.802	0.553  0.007   -0.038
597.347	12.802	0.554  0.007   -0.038
598.347	12.802	0.554  0.007   -0.038
599.347	12.802	0.555  0.007   -0.038
600.347	12.802	0.554  0.007   -0.038
601.374	12.802	0.554  0.007   -0.038
602.347	12.802	0.554  0.007   -0.038
603.347	12.802	0.554  0.007   -0.038
604.347	12.802	0.554  0.007   -0.038
605.347	12.802	0.554  0.007   -0.038
606.347	12.802	0.553  0.007   -0.038
607.347	12.802	0.554  0.007   -0.038
608.358	12.802	0.554  0.007   -0.038
609.347	12.802	0.555  0.007   -0.038
610.347	12.802	0.555  0.007   -0.038
611.347	12.802	0.555  0.007   -0.038
612.421	12.802	0.554  0.007   -0.038
613.347	12.802	0.555  0.007   -0.038
614.347	12.802	0.553  0.007   -0.038
615.347	12.802	0.554  0.007   -0.038
616.347	12.802	0.554  0.007   -0.038
617.347	12.802	0.554  0.007   -0.038
618.347	12.802	0.555  0.007   -0.038
619.347	12.802	0.555  0.007   -0.038
620.358	12.802	0.554  0.007   -0.038
621.347	12.802	0.554  0.007   -0.038
622.347	12.802	0.554  0.007   -0.038
623.347	12.802	0.554  0.007   -0.038
624.347	12.802	0.555  0.007   -0.038
625.347	12.802	0.555  0.007   -0.038
626.347	12.802	0.555  0.007   -0.038
627.347	12.802	0.554  0.007   -0.038
628.358	12.802	0.555  0.007   -0.038
629.358	12.802	0.554  0.007   -0.038
630.347	12.802	0.554  0.007   -0.038
631.347	12.802	0.554  0.007   -0.038
632.421	12.802	0.555  0.007   -0.038
633.347	12.802	0.555  0.007   -0.038
634.347	12.802	0.555  0.007   -0.038
635.347	12.802	0.555  0.007   -0.038
636.347	12.802	0.555  0.007   -0.038
637.347	12.802	0.554  0.007   -0.038
638.347	12.802	0.555  0.007   -0.038
639.347	12.802	0.555  0.007   -0.038
640.347	12.802	0.555  0.007   -0.038
641.347	12.802	0.555  0.007   -0.038
642.347	12.802	0.555  0.007   -0.038
643.347	12.802	0.554  0.007   -0.038
644.347	12.802	0.555  0.007   -0.038
645.347	12.802	0.554  0.007   -0.038
646.347	12.802	0.555  0.007   -0.038
647.347	12.802	0.554  0.007   -0.038
648.347	12.802	0.554  0.007   -0.038
649.347	12.802	0.555  0.007   -0.038
650.347	12.802	0.554  0.007   -0.038
651.347	12.802	0.555  0.007   -0.038
652.347	12.802	0.556  0.007   -0.038
653.347	12.802	0.554  0.007   -0.038
654.347	12.802	0.555  0.007   -0.038
655.347	12.802	0.555  0.007   -0.038
656.347	12.802	0.555  0.007   -0.038
657.347	12.802	0.556  0.007   -0.038
658.347	12.802	0.556  0.007   -0.038
659.347	12.802	0.555  0.007   -0.038
660.347	12.802	0.555  0.007   -0.038
661.347	12.802	0.555  0.007   -0.038
